T,P [kPa],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,347.922,214.667,,71.548,,35.768,,17.878,,8.575,,4.282,,2.135,,1.061,,0.417,,0.201,,,,,,,,,,,,
193,348.67,215.129,,71.702,,35.845,,17.917,,8.594,,4.291,,2.14,,1.064,,0.418,,0.202,,,,,,,,,,,,
194,349.418,215.59,,71.856,,35.922,,17.955,,8.613,,4.3,,2.144,,1.066,,0.419,,0.203,,,,,,,,,,,,
195,350.166,216.052,,72.01,,35.999,,17.994,,8.631,,4.31,,2.149,,1.069,,0.42,,0.203,,,,,,,,,,,,
196,350.914,216.514,,72.164,,36.076,,18.032,,8.65,,4.319,,2.154,,1.071,,0.421,,0.204,,,,,,,,,,,,
197,351.662,216.975,,72.317,,36.153,,18.071,,8.668,,4.328,,2.158,,1.073,,0.422,,0.204,,,,,,,,,,,,
198,352.41,217.437,,72.471,,36.23,,18.109,,8.687,,4.338,,2.163,,1.076,,0.423,,0.205,,,,,,,,,,,,
199,353.158,217.898,,72.625,,36.307,,18.148,,8.705,,4.347,,2.168,,1.078,,0.424,,0.205,,,,,,,,,,,,
200,353.906,218.36,,72.779,,36.384,,18.186,,8.724,,4.356,,2.172,,1.081,,0.425,,0.206,,,,,,,,,,,,
201,354.654,218.822,,72.933,,36.461,,18.225,,8.742,,4.366,,2.177,,1.083,,0.426,,0.207,,,,,,,,,,,,
202,355.402,219.283,,73.087,,36.538,,18.264,,8.761,,4.375,,2.182,,1.085,,0.427,,0.207,,,,,,,,,,,,
203,356.151,219.745,,73.241,,36.615,,18.302,,8.779,,4.384,,2.187,,1.088,,0.428,,0.208,,,,,,,,,,,,
204,356.899,220.206,,73.395,,36.692,,18.341,,8.798,,4.393,,2.191,,1.09,,0.429,,0.208,,,,,,,,,,,,
205,357.647,220.668,,73.549,,36.769,,18.379,,8.816,,4.403,,2.196,,1.092,,0.43,,0.209,,,,,,,,,,,,
206,358.395,221.13,,73.703,,36.846,,18.418,,8.835,,4.412,,2.201,,1.095,,0.431,,0.209,,,,,,,,,,,,
207,359.143,221.591,,73.857,,36.923,,18.456,,8.853,,4.421,,2.205,,1.097,,0.432,,0.21,,,,,,,,,,,,
208,359.891,222.053,,74.011,,37,,18.495,,8.872,,4.431,,2.21,,1.1,,0.433,,0.21,,,,,,,,,,,,
209,360.639,222.514,,74.164,,37.077,,18.533,,8.89,,4.44,,2.215,,1.102,,0.434,,0.211,,,,,,,,,,,,
210,361.387,222.976,,74.318,,37.154,,18.572,,8.909,,4.449,,2.219,,1.104,,0.435,,0.212,,,,,,,,,,,,
211,362.135,223.437,,74.472,,37.231,,18.61,,8.928,,4.459,,2.224,,1.107,,0.436,,0.212,,,,,,,,,,,,
212,362.883,223.899,,74.626,,37.308,,18.649,,8.946,,4.468,,2.229,,1.109,,0.437,,0.213,,,,,,,,,,,,
213,363.631,224.361,,74.78,,37.385,,18.687,,8.965,,4.477,,2.233,,1.111,,0.438,,0.213,,0.1,,,,,,,,,,
214,364.379,224.822,,74.934,,37.462,,18.726,,8.983,,4.486,,2.238,,1.114,,0.439,,0.214,,0.1,,,,,,,,,,
215,365.127,225.284,,75.088,,37.539,,18.764,,9.002,,4.496,,2.243,,1.116,,0.44,,0.214,,0.1,,,,,,,,,,
216,365.875,225.745,,75.242,,37.616,,18.803,,9.02,,4.505,,2.247,,1.119,,0.441,,0.215,,0.101,,,,,,,,,,
217,366.623,226.207,,75.396,,37.693,,18.841,,9.039,,4.514,,2.252,,1.121,,0.442,,0.215,,0.101,,,,,,,,,,
218,367.372,226.669,,75.55,,37.77,,18.88,,9.057,,4.524,,2.257,,1.123,,0.443,,0.216,,0.102,,,,,,,,,,
219,368.12,227.13,,75.703,,37.847,,18.918,,9.076,,4.533,,2.261,,1.126,,0.444,,0.216,,0.102,,,,,,,,,,
220,368.868,227.592,,75.857,,37.924,,18.957,,9.094,,4.542,,2.266,,1.128,,0.445,,0.217,,0.102,,,,,,,,,,
221,369.616,228.053,,76.011,,38.001,,18.996,,9.113,,4.551,,2.271,,1.13,,0.446,,0.218,,0.102,,,,,,,,,,
222,370.364,228.515,,76.165,,38.078,,19.034,,9.131,,4.561,,2.275,,1.133,,0.447,,0.218,,0.103,,,,,,,,,,
223,371.112,228.977,,76.319,,38.155,,19.073,,9.15,,4.57,,2.28,,1.135,,0.448,,0.219,,0.103,,,,,,,,,,
224,371.86,229.438,,76.473,,38.232,,19.111,,9.168,,4.579,,2.285,,1.138,,0.449,,0.219,,0.103,,,,,,,,,,
225,372.608,229.9,,76.627,,38.309,,19.15,,9.187,,4.589,,2.29,,1.14,,0.45,,0.22,,0.104,,,,,,,,,,
226,373.356,230.361,,76.781,,38.386,,19.188,,9.205,,4.598,,2.294,,1.142,,0.451,,0.22,,0.104,,,,,,,,,,
227,374.104,230.823,,76.935,,38.463,,19.227,,9.224,,4.607,,2.299,,1.145,,0.452,,0.221,,0.104,,,,,,,,,,
228,374.852,231.284,,77.089,,38.54,,19.265,,9.242,,4.617,,2.304,,1.147,,0.453,,0.221,,0.105,,,,,,,,,,
229,375.6,231.746,,77.242,,38.617,,19.304,,9.261,,4.626,,2.308,,1.149,,0.454,,0.222,,0.105,,,,,,,,,,
230,376.348,232.208,,77.396,,38.694,,19.342,,9.279,,4.635,,2.313,,1.152,,0.455,,0.222,,0.105,,,,,,,,,,
231,377.096,232.669,,77.55,,38.771,,19.381,,9.298,,4.644,,2.318,,1.154,,0.456,,0.223,,0.106,,,,,,,,,,
232,377.844,233.131,,77.704,,38.848,,19.419,,9.316,,4.654,,2.322,,1.156,,0.457,,0.223,,0.106,,,,,,,,,,
233,378.592,233.592,,77.858,,38.924,,19.458,,9.335,,4.663,,2.327,,1.159,,0.458,,0.224,,0.106,,,,,,,,,,
234,379.34,234.054,,78.012,,39.001,,19.496,,9.353,,4.672,,2.332,,1.161,,0.459,,0.224,,0.107,,,,,,,,,,
235,380.089,234.515,,78.166,,39.078,,19.535,,9.372,,4.681,,2.336,,1.164,,0.46,,0.225,,0.107,,,,,,,,,,
236,380.837,234.977,,78.32,,39.155,,19.573,,9.391,,4.691,,2.341,,1.166,,0.461,,0.225,,0.107,,,,,,,,,,
237,381.585,235.439,,78.474,,39.232,,19.612,,9.409,,4.7,,2.346,,1.168,,0.462,,0.226,,0.108,,,,,,,,,,
238,382.333,235.9,,78.628,,39.309,,19.65,,9.428,,4.709,,2.35,,1.171,,0.463,,0.227,,0.108,,,,,,,,,,
239,383.081,236.362,,78.781,,39.386,,19.689,,9.446,,4.719,,2.355,,1.173,,0.464,,0.227,,0.108,,,,,,,,,,
240,383.829,236.823,,78.935,,39.463,,19.727,,9.465,,4.728,,2.36,,1.175,,0.465,,0.228,,0.108,,,,,,,,,,
